[00:00:00] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.95; DamageFactor: 4.95; Health: 84.16;  Old Health: 20.0; Default HP: 20.0
[00:08:29] [Server thread/INFO]: [STDOUT]: minecraft:squid; HealthFactor: 4.85; DamageFactor: 4.85; Health: 50.48;  Old Health: 10.0; Default HP: 10.0
[00:08:29] [Server thread/INFO]: [STDOUT]: minecraft:squid; HealthFactor: 4.85; DamageFactor: 4.85; Health: 48.5;  Old Health: 10.0; Default HP: 10.0
[00:08:29] [Server thread/INFO]: [STDOUT]: minecraft:squid; HealthFactor: 4.85; DamageFactor: 4.85; Health: 48.5;  Old Health: 10.0; Default HP: 10.0
[00:08:29] [Server thread/INFO]: [STDOUT]: minecraft:squid; HealthFactor: 4.85; DamageFactor: 4.85; Health: 48.5;  Old Health: 10.0; Default HP: 10.0
[00:08:29] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.86; DamageFactor: 4.86; Health: 97.2;  Old Health: 20.0; Default HP: 20.0
[00:08:29] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.86; DamageFactor: 4.86; Health: 97.2;  Old Health: 20.0; Default HP: 20.0
[00:08:31] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.95; DamageFactor: 4.95; Health: 99.0;  Old Health: 20.0; Default HP: 20.0
[00:08:31] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.95; DamageFactor: 4.95; Health: 99.0;  Old Health: 20.0; Default HP: 20.0
[00:08:31] [Server thread/INFO]: [STDOUT]: minecraft:spider; HealthFactor: 4.85; DamageFactor: 4.85; Health: 77.6;  Old Health: 16.0; Default HP: 16.0
[00:08:34] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.95; DamageFactor: 4.95; Health: 99.0;  Old Health: 20.0; Default HP: 20.0
[00:08:35] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 4.95; DamageFactor: 4.95; Health: 99.0;  Old Health: 20.0; Default HP: 20.0
[00:08:36] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.95; DamageFactor: 4.95; Health: 67.21;  Old Health: 20.0; Default HP: 20.0
[00:08:36] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 5.0; DamageFactor: 5.0; Health: 127.19;  Old Health: 20.0; Default HP: 20.0
[00:08:37] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.95; DamageFactor: 4.95; Health: 99.0;  Old Health: 20.0; Default HP: 20.0
[00:08:39] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.85; DamageFactor: 4.85; Health: 134.62;  Old Health: 20.0; Default HP: 20.0
[00:08:39] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:08:39] [Server thread/INFO]: [STDOUT]: minecraft:cave_spider; HealthFactor: 5.0; DamageFactor: 5.0; Health: 60.0;  Old Health: 12.0; Default HP: 12.0
[00:08:41] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.95; DamageFactor: 4.95; Health: 133.34;  Old Health: 20.0; Default HP: 20.0
[00:08:46] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 5.0; DamageFactor: 5.0; Health: 32.68;  Old Health: 6.0; Default HP: 6.0
[00:08:46] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 5.0; DamageFactor: 5.0; Health: 24.29;  Old Health: 6.0; Default HP: 6.0
[00:08:46] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 5.0; DamageFactor: 5.0; Health: 30.0;  Old Health: 6.0; Default HP: 6.0
[00:08:46] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 5.0; DamageFactor: 5.0; Health: 30.0;  Old Health: 6.0; Default HP: 6.0
[00:08:46] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 4.95; DamageFactor: 4.95; Health: 59.93;  Old Health: 10.0; Default HP: 10.0
[00:08:46] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 4.95; DamageFactor: 4.95; Health: 49.5;  Old Health: 10.0; Default HP: 10.0
[00:08:47] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:08:48] [Server thread/INFO]: [STDOUT]: minecraft:spider; HealthFactor: 4.85; DamageFactor: 4.85; Health: 77.6;  Old Health: 16.0; Default HP: 16.0
[00:08:49] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 5.0; DamageFactor: 5.0; Health: 132.26;  Old Health: 20.0; Default HP: 20.0
[00:08:49] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:08:49] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.85; DamageFactor: 4.85; Health: 97.0;  Old Health: 20.0; Default HP: 20.0
[00:08:51] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.85; DamageFactor: 4.85; Health: 97.0;  Old Health: 20.0; Default HP: 20.0
[00:08:51] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.95; DamageFactor: 4.95; Health: 99.0;  Old Health: 20.0; Default HP: 20.0
[00:08:52] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 4.95; DamageFactor: 4.95; Health: 49.5;  Old Health: 10.0; Default HP: 10.0
[00:08:52] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 4.95; DamageFactor: 4.95; Health: 66.96;  Old Health: 10.0; Default HP: 10.0
[00:08:52] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 4.95; DamageFactor: 4.95; Health: 49.5;  Old Health: 10.0; Default HP: 10.0
[00:08:52] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 4.95; DamageFactor: 4.95; Health: 48.92;  Old Health: 10.0; Default HP: 10.0
[00:08:52] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.85; DamageFactor: 4.85; Health: 133.33;  Old Health: 20.0; Default HP: 20.0
[00:08:53] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 4.85; DamageFactor: 4.85; Health: 97.0;  Old Health: 20.0; Default HP: 20.0
[00:08:53] [Server thread/INFO]: [STDOUT]: minecraft:spider; HealthFactor: 4.85; DamageFactor: 4.85; Health: 94.64;  Old Health: 16.0; Default HP: 16.0
[00:08:54] [Server thread/INFO]: [STDOUT]: minecraft:enderman; HealthFactor: 4.86; DamageFactor: 4.86; Health: 194.4;  Old Health: 40.0; Default HP: 40.0
[00:08:54] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 4.85; DamageFactor: 4.85; Health: 97.0;  Old Health: 20.0; Default HP: 20.0
[00:08:56] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 4.95; DamageFactor: 4.95; Health: 99.0;  Old Health: 20.0; Default HP: 20.0
[00:08:56] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:08:56] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:08:57] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 4.95; DamageFactor: 4.95; Health: 99.0;  Old Health: 20.0; Default HP: 20.0
[00:08:57] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:08:57] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.85; DamageFactor: 4.85; Health: 109.98;  Old Health: 20.0; Default HP: 20.0
[00:08:57] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.85; DamageFactor: 4.85; Health: 97.0;  Old Health: 20.0; Default HP: 20.0
[00:08:59] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.85; DamageFactor: 4.85; Health: 102.19;  Old Health: 20.0; Default HP: 20.0
[00:09:02] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.95; DamageFactor: 4.95; Health: 125.48;  Old Health: 20.0; Default HP: 20.0
[00:09:03] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 5.0; DamageFactor: 5.0; Health: 92.97;  Old Health: 20.0; Default HP: 20.0
[00:09:03] [Server thread/INFO]: [STDOUT]: minecraft:squid; HealthFactor: 4.85; DamageFactor: 4.85; Health: 48.5;  Old Health: 10.0; Default HP: 10.0
[00:09:03] [Server thread/INFO]: [STDOUT]: minecraft:squid; HealthFactor: 4.85; DamageFactor: 4.85; Health: 51.38;  Old Health: 10.0; Default HP: 10.0
[00:09:04] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.96; DamageFactor: 4.96; Health: 99.2;  Old Health: 20.0; Default HP: 20.0
[00:09:04] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.96; DamageFactor: 4.96; Health: 99.2;  Old Health: 20.0; Default HP: 20.0
[00:09:06] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 4.95; DamageFactor: 4.95; Health: 123.08;  Old Health: 20.0; Default HP: 20.0
[00:09:06] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.95; DamageFactor: 4.95; Health: 116.45;  Old Health: 20.0; Default HP: 20.0
[00:09:07] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 5.0; DamageFactor: 5.0; Health: 109.27;  Old Health: 20.0; Default HP: 20.0
[00:09:08] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.85; DamageFactor: 4.85; Health: 97.0;  Old Health: 20.0; Default HP: 20.0
[00:09:09] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:09:09] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:09:09] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.31;  Old Health: 20.0; Default HP: 20.0
[00:09:10] [Server thread/INFO]: [STDOUT]: minecraft:squid; HealthFactor: 4.85; DamageFactor: 4.85; Health: 53.59;  Old Health: 10.0; Default HP: 10.0
[00:09:10] [Server thread/INFO]: [STDOUT]: minecraft:squid; HealthFactor: 4.85; DamageFactor: 4.85; Health: 48.5;  Old Health: 10.0; Default HP: 10.0
[00:09:10] [Server thread/INFO]: [STDOUT]: minecraft:squid; HealthFactor: 4.85; DamageFactor: 4.85; Health: 48.5;  Old Health: 10.0; Default HP: 10.0
[00:09:10] [Server thread/INFO]: [STDOUT]: minecraft:squid; HealthFactor: 4.85; DamageFactor: 4.85; Health: 67.84;  Old Health: 10.0; Default HP: 10.0
[00:09:11] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.95; DamageFactor: 4.95; Health: 99.0;  Old Health: 20.0; Default HP: 20.0
[00:09:11] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 4.95; DamageFactor: 4.95; Health: 99.0;  Old Health: 20.0; Default HP: 20.0
[00:09:11] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:09:11] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:09:11] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:09:11] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:09:17] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 4.95; DamageFactor: 4.95; Health: 29.700000000000003;  Old Health: 6.0; Default HP: 6.0
[00:09:17] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 4.95; DamageFactor: 4.95; Health: 31.91;  Old Health: 6.0; Default HP: 6.0
[00:09:17] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 4.95; DamageFactor: 4.95; Health: 29.700000000000003;  Old Health: 6.0; Default HP: 6.0
[00:09:19] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:09:19] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:09:20] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:09:24] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:09:24] [Server thread/INFO]: [STDOUT]: minecraft:spider; HealthFactor: 4.95; DamageFactor: 4.95; Health: 98.84;  Old Health: 16.0; Default HP: 16.0
[00:09:26] [Server thread/INFO]: [STDOUT]: minecraft:enderman; HealthFactor: 5.0; DamageFactor: 5.0; Health: 200.0;  Old Health: 40.0; Default HP: 40.0
[00:09:26] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:09:26] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 4.95; DamageFactor: 4.95; Health: 49.67;  Old Health: 10.0; Default HP: 10.0
[00:09:26] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 4.95; DamageFactor: 4.95; Health: 53.51;  Old Health: 10.0; Default HP: 10.0
[00:09:26] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 4.95; DamageFactor: 4.95; Health: 49.5;  Old Health: 10.0; Default HP: 10.0
[00:09:26] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 4.95; DamageFactor: 4.95; Health: 49.5;  Old Health: 10.0; Default HP: 10.0
[00:09:28] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:09:29] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.85; DamageFactor: 4.85; Health: 104.2;  Old Health: 20.0; Default HP: 20.0
[00:09:29] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 4.95; DamageFactor: 4.95; Health: 99.0;  Old Health: 20.0; Default HP: 20.0
[00:09:29] [Server thread/INFO]: [STDOUT]: minecraft:spider; HealthFactor: 4.95; DamageFactor: 4.95; Health: 59.12;  Old Health: 16.0; Default HP: 16.0
[00:09:30] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:09:30] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:09:34] [Server thread/INFO]: [STDOUT]: minecraft:spider; HealthFactor: 4.95; DamageFactor: 4.95; Health: 79.2;  Old Health: 16.0; Default HP: 16.0
[00:09:36] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.95; DamageFactor: 4.95; Health: 99.0;  Old Health: 20.0; Default HP: 20.0
[00:09:36] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.95; DamageFactor: 4.95; Health: 99.0;  Old Health: 20.0; Default HP: 20.0
[00:09:36] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.95; DamageFactor: 4.95; Health: 99.0;  Old Health: 20.0; Default HP: 20.0
[00:09:37] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 4.96; DamageFactor: 4.96; Health: 99.2;  Old Health: 20.0; Default HP: 20.0
[00:09:39] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 4.95; DamageFactor: 4.95; Health: 99.0;  Old Health: 20.0; Default HP: 20.0
[00:09:40] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.85; DamageFactor: 4.85; Health: 80.68;  Old Health: 20.0; Default HP: 20.0
[00:09:40] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:09:40] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:09:40] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:09:40] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:09:44] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:09:47] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:09:48] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:09:48] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 5.0; DamageFactor: 5.0; Health: 30.0;  Old Health: 6.0; Default HP: 6.0
[00:09:48] [Server thread/INFO]: [STDOUT]: minecraft:witch; HealthFactor: 5.0; DamageFactor: 5.0; Health: 130.0;  Old Health: 26.0; Default HP: 26.0
[00:09:51] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 5.0; DamageFactor: 5.0; Health: 101.07;  Old Health: 20.0; Default HP: 20.0
[00:09:53] [Server thread/INFO]: [STDOUT]: minecraft:enderman; HealthFactor: 4.85; DamageFactor: 4.85; Health: 203.23;  Old Health: 40.0; Default HP: 40.0
[00:09:55] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 4.95; DamageFactor: 4.95; Health: 38.25;  Old Health: 6.0; Default HP: 6.0
[00:09:55] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 5.0; DamageFactor: 5.0; Health: 91.44;  Old Health: 20.0; Default HP: 20.0
[00:09:55] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:09:55] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:09:56] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 5.0; DamageFactor: 5.0; Health: 108.05;  Old Health: 20.0; Default HP: 20.0
[00:09:56] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 5.0; DamageFactor: 5.0; Health: 134.14;  Old Health: 20.0; Default HP: 20.0
[00:09:56] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 5.0; DamageFactor: 5.0; Health: 66.19;  Old Health: 20.0; Default HP: 20.0
[00:09:57] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 5.0; DamageFactor: 5.0; Health: 66.16;  Old Health: 20.0; Default HP: 20.0
[00:09:57] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:09:57] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 4.95; DamageFactor: 4.95; Health: 29.700000000000003;  Old Health: 6.0; Default HP: 6.0
[00:09:57] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 4.95; DamageFactor: 4.95; Health: 23.22;  Old Health: 6.0; Default HP: 6.0
[00:09:58] [Server thread/INFO]: [STDOUT]: minecraft:drowned; HealthFactor: 4.95; DamageFactor: 4.95; Health: 99.0;  Old Health: 20.0; Default HP: 20.0
[00:10:00] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.86; DamageFactor: 4.86; Health: 97.2;  Old Health: 48.0; Default HP: 20.0
[00:10:03] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 4.95; DamageFactor: 4.95; Health: 65.17;  Old Health: 20.0; Default HP: 20.0
[00:10:03] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 4.95; DamageFactor: 4.95; Health: 99.0;  Old Health: 20.0; Default HP: 20.0
[00:10:05] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.85; DamageFactor: 4.85; Health: 97.0;  Old Health: 20.0; Default HP: 20.0
[00:10:06] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 4.95; DamageFactor: 4.95; Health: 72.1;  Old Health: 20.0; Default HP: 20.0
[00:10:07] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 4.95; DamageFactor: 4.95; Health: 29.700000000000003;  Old Health: 6.0; Default HP: 6.0
[00:10:08] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:10:08] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:10:09] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 4.85; DamageFactor: 4.85; Health: 67.49;  Old Health: 20.0; Default HP: 20.0
[00:10:12] [Server thread/INFO]: [STDOUT]: minecraft:spider; HealthFactor: 5.0; DamageFactor: 5.0; Health: 80.0;  Old Health: 16.0; Default HP: 16.0
[00:10:13] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 5.0; DamageFactor: 5.0; Health: 85.12;  Old Health: 20.0; Default HP: 20.0
[00:10:13] [Server thread/INFO]: [STDOUT]: minecraft:enderman; HealthFactor: 4.85; DamageFactor: 4.85; Health: 117.61;  Old Health: 40.0; Default HP: 40.0
[00:10:13] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 5.0; DamageFactor: 5.0; Health: 118.97;  Old Health: 20.0; Default HP: 20.0
[00:10:14] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 5.0; DamageFactor: 5.0; Health: 109.62;  Old Health: 20.0; Default HP: 20.0
[00:10:14] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 5.0; DamageFactor: 5.0; Health: 100.0;  Old Health: 20.0; Default HP: 20.0
[00:10:14] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 5.0; DamageFactor: 5.0; Health: 98.05;  Old Health: 20.0; Default HP: 20.0
[00:10:15] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 4.95; DamageFactor: 4.95; Health: 94.1;  Old Health: 20.0; Default HP: 20.0
[00:10:16] [Server thread/INFO]: [STDOUT]: minecraft:spider; HealthFactor: 4.95; DamageFactor: 4.95; Health: 103.61;  Old Health: 16.0; Default HP: 16.0
[00:10:17] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 4.95; DamageFactor: 4.95; Health: 46.55;  Old Health: 10.0; Default HP: 10.0
